,year,country,sex,suicides_no,population,HDIforyear,gdp_for_year($),gdp_per_capita($),unemployment,depression_rate,suicides_per_100K
150,1986,Mexico,female,269,34619300,,129440993789,1873,,,0.7770232211512076
151,1986,Mexico,male,1445,34504200,,129440993789,1873,,,4.1878959662881625
152,1986,Netherlands,female,606,6938800,,198298498021,14479,,,8.733498587652043
153,1986,Netherlands,male,998,6756700,,198298498021,14479,,,14.77052407240221
154,1986,New Zealand,female,113,1531900,,30604668357,10114,4.8947000503539995,,7.3764606044780985
155,1986,New Zealand,male,301,1494200,,30604668357,10114,3.67170000076294,,20.14455896131709
156,1986,Norway,female,160,1982600,,78693253276,20117,2.4500000476837203,,8.070210834258045
157,1986,Norway,male,419,1929100,,78693253276,20117,1.42999994754791,,21.71997304442486
158,1986,Panama,female,15,952100,,6797834200,3504,14.4899997711182,,1.5754647621048208
159,1986,Panama,male,67,987800,,6797834200,3504,8.699999809265138,,6.782749544442194
160,1986,Paraguay,female,23,1568407,,3439716562,1086,5.849999904632571,,1.4664560920730396
161,1986,Paraguay,male,33,1599128,,3439716562,1086,6.300000190734861,,2.063624675448119
162,1986,Portugal,female,269,4862795,,38749715722,4145,11.5457000732422,,5.531798070862539
163,1986,Portugal,male,672,4486453,,38749715722,4145,6.710899829864499,,14.978425049811063
164,1986,Puerto Rico,female,38,1621700,,22009300000,7002,13.9899997711182,,2.343220077696245
165,1986,Puerto Rico,male,272,1521500,,22009300000,7002,22.600000381469698,,17.877094972067038
166,1986,Republic of Korea,female,890,18676600,,115537126326,3078,,,4.765321311159419
167,1986,Republic of Korea,male,2568,18863800,,115537126326,3078,,,13.613375883968235
168,1986,Saint Lucia,female,0,57400,,289689704,2634,,,0.0
169,1986,Saint Lucia,male,5,52600,,289689704,2634,,,9.505703422053232
170,1986,Saint Vincent and Grenadines,female,0,46400,,160846667,1771,,,0.0
171,1986,Saint Vincent and Grenadines,male,0,44400,,160846667,1771,,,0.0
172,1986,Seychelles,female,0,28900,,207850624,3621,,,0.0
173,1986,Seychelles,male,1,28500,,207850624,3621,,,3.5087719298245617
174,1986,Singapore,female,135,1170000,,18569292305,7805,5.82999992370605,,11.538461538461538
175,1986,Singapore,male,191,1209300,,18569292305,7805,7.44000005722046,,15.79426114280989
176,1986,Spain,female,723,18489400,,250638463467,6919,25.000600814819304,,3.910348632189254
177,1986,Spain,male,2032,17733600,,250638463467,6919,19.5953998565674,,11.458474308657012
178,1986,Sri Lanka,female,1491,6916800,,6405210564,454,,,21.55621096460791
179,1986,Sri Lanka,male,3854,7184600,,6405210564,454,,,53.64251315313309
180,1986,Suriname,female,12,160772,,891000000,2731,,,7.46398626626527
181,1986,Suriname,male,30,165522,,891000000,2731,,,18.124478921231017
182,1986,Thailand,female,1024,23841527,,43096746122,911,3.9400000572204603,,4.295026908301637
183,1986,Thailand,male,1774,23489938,,43096746122,911,3.1199998855590803,,7.552169784356178
184,1986,Trinidad and Tobago,female,35,533300,,4794444444,4516,10.3999996185303,,6.562910181886368
185,1986,Trinidad and Tobago,male,69,528300,,4794444444,4516,8.90999984741211,,13.060760931289039
186,1986,United Kingdom,female,1448,27351929,,601452653181,11323,10.8944997787476,,5.293959340125517
187,1986,United Kingdom,male,3391,25767604,,601452653181,11323,11.9520998001099,,13.15993524271795
188,1986,United States,female,6677,114865000,,4590155000000,20588,7.099999904632571,,5.812910808340225
189,1986,United States,male,24215,108088000,,4590155000000,20588,6.900000095367429,,22.403041965805638
190,1986,Uruguay,female,57,1406600,,5880112788,2132,13.8999996185303,,4.052324754727712
191,1986,Uruguay,male,205,1351000,,5880112788,2132,8.5,,15.173945225758697
192,1987,Albania,female,25,1316900,,2156624900,796,,,1.8983977522970612
193,1987,Albania,male,48,1392700,,2156624900,796,,,3.4465426868672364
194,1987,Antigua and Barbuda,female,0,31185,,337174852,5595,,,0.0
195,1987,Antigua and Barbuda,male,0,29076,,337174852,5595,,,0.0
196,1987,Argentina,female,686,13947900,,111106191358,4026,6.599999904632571,,4.918303113730382
197,1987,Argentina,male,1600,13651500,,111106191358,4026,4.5,,11.720323773944257
198,1987,Australia,female,437,7549000,,189041159344,12564,8.62469959259033,,5.7888462047953375
199,1987,Australia,male,1727,7497500,,189041159344,12564,7.76039981842041,,23.034344781593866
200,1987,Austria,female,624,3752067,,124168442860,17415,4.05000019073486,,16.630833084803655
201,1987,Austria,male,1445,3377939,,124168442860,17415,3.60999989509583,,42.7775634787958
202,1987,Bahamas,female,0,111800,,2713999900,12286,,,0.0
203,1987,Bahamas,male,3,109100,,2713999900,12286,,,2.749770852428964
204,1987,Bahrain,female,2,146300,,3392021011,9321,,,1.367053998632946
205,1987,Bahrain,male,7,217600,,3392021011,9321,,,3.2169117647058822
206,1987,Barbados,female,2,123600,,1713771321,7333,23.2700004577637,,1.6181229773462784
207,1987,Barbados,male,4,110100,,1713771321,7333,13.1700000762939,,3.6330608537693005
208,1987,Belgium,female,695,4769600,,150194077688,16165,17.5998001098633,,14.571452532707147
209,1987,Belgium,male,1543,4521700,,150194077688,16165,7.28550004959106,,34.124333768273
210,1987,Belize,female,0,71508,,276550000,1920,,,0.0
211,1987,Belize,male,4,72561,,276550000,1920,,,5.512603189040945
212,1987,Brazil,female,1163,62069011,,294084112393,2394,3.95000004768372,,1.873720849201222
213,1987,Brazil,male,3509,60753456,,294084112393,2394,3.33999991416931,,5.77580310822153
214,1987,Bulgaria,female,429,4243200,,28101000000,3355,,,10.110294117647058
215,1987,Bulgaria,male,1063,4132200,,28101000000,3355,,,25.72479550844586
216,1987,Canada,female,799,12093900,,431316742081,18124,9.20429992675781,,6.606636403476133
217,1987,Canada,male,2792,11704200,,431316742081,18124,8.527500152587889,,23.854684643119562
218,1987,Chile,female,125,5683300,,22255407685,1985,,,2.199426389597593
219,1987,Chile,male,568,5525700,,22255407685,1985,,,10.279240639195034
220,1987,Colombia,female,195,14140430,,36373307085,1299,14.479999542236301,,1.3790245416864975
221,1987,Colombia,male,756,13869002,,36373307085,1299,8.23999977111816,,5.451005054293019
222,1987,Costa Rica,female,22,1190200,,5841132962,2433,,,1.8484288354898337
223,1987,Costa Rica,male,97,1210500,,5841132962,2433,,,8.013217678645187
224,1987,Ecuador,female,131,4160300,,13945431882,1669,10.3699998855591,,3.148811383794438
225,1987,Ecuador,male,259,4196500,,13945431882,1669,5.25,,6.171809841534611
226,1987,Finland,female,298,2387200,,91642093873,19861,4.3600001335144,,12.483243967828418
227,1987,Finland,male,1065,2226900,,91642093873,19861,5.71000003814697,,47.82432978580089
228,1987,France,female,3574,26702400,,934173305686,17999,13.467399597167999,,13.384564683324346
229,1987,France,male,8587,25198400,,934173305686,17999,8.6476001739502,,34.07756048003048
230,1987,Greece,female,114,4781100,,65652751132,6994,11.350600242614698,,2.38438852983623
231,1987,Greece,male,296,4606300,,65652751132,6994,5.122900009155269,,6.425981807524477
232,1987,Guatemala,female,57,3580575,,7084399840,997,4.17000007629395,,1.5919230849793677
233,1987,Guatemala,male,184,3528165,,7084399840,997,1.83000004291534,,5.215175594111954
234,1987,Iceland,female,14,112300,,5438537482,24107,,,12.466607301869992
235,1987,Iceland,male,22,113300,,5438537482,24107,,,19.41747572815534
236,1987,Ireland,female,60,1620300,,33961142322,10515,19.0216999053955,,3.7030179596371045
237,1987,Ireland,male,185,1609400,,33961142322,10515,17.6014995574951,,11.494967068472722
238,1987,Israel,female,78,1951100,,40946424370,10558,,,3.99774486187279
239,1987,Israel,male,193,1927000,,40946424370,10558,,,10.015568240788792
240,1987,Italy,female,1253,28063300,,803055418883,14756,16.6233997344971,,4.464906122943489
241,1987,Italy,male,3263,26360800,,803055418883,14756,7.460899829864499,,12.378228278352706
242,1987,Jamaica,female,3,1049287,,3286987552,1587,,,0.2859084311537263
243,1987,Jamaica,male,10,1021473,,3286987552,1587,,,0.978978396883716
244,1987,Japan,female,8520,58341000,,2532808573157,22137,2.79999995231628,,14.603794929809226
245,1987,Japan,male,15143,56075000,,2532808573157,22137,2.79999995231628,,27.004904146232725
246,1987,Kuwait,female,5,679100,,22365734482,13924,,,0.7362685907819172
247,1987,Kuwait,male,11,927200,,22365734482,13924,,,1.1863675582398618
248,1987,Luxembourg,female,29,179900,,8614215559,24654,3.7513999938964804,,16.12006670372429
249,1987,Luxembourg,male,45,169500,,8614215559,24654,1.76499998569489,,26.548672566371682
250,1987,Malta,female,0,161600,,1751247763,5517,3.0999999046325697,,0.0
251,1987,Malta,male,1,155800,,1751247763,5517,4.800000190734861,,0.6418485237483954
252,1987,Mauritius,female,53,457600,,1888754655,2073,,,11.582167832167833
253,1987,Mauritius,male,87,453700,,1888754655,2073,,,19.175666740136656
254,1987,Mexico,female,285,34088100,,140263387027,2064,,,0.8360688920767072
255,1987,Mexico,male,1416,33860000,,140263387027,2064,,,4.181925575900768
256,1987,Netherlands,female,621,6981500,,241918791123,17560,13.9714002609253,,8.894936618205257
257,1987,Netherlands,male,995,6795500,,241918791123,17560,7.44000005722046,,14.642042528143625
258,1987,New Zealand,female,100,1544500,,40338594862,13238,4.42850017547607,,6.474587245063127
259,1987,New Zealand,male,363,1502600,,40338594862,13238,4.0524001121521005,,24.15812591508053
260,1987,Norway,female,163,1991600,,94230055659,23980,2.58999991416931,,8.184374372363928
261,1987,Norway,male,486,1937900,,94230055659,23980,1.7400000095367398,,25.078693431033592
262,1987,Panama,female,21,972100,,6827665300,3447,16.75,,2.1602715769982512
263,1987,Panama,male,64,1008700,,6827665300,3447,9.420000076293949,,6.344800237930009
264,1987,Paraguay,female,23,1615187,,3778316380,1158,4.34000015258789,,1.4239837244851525
265,1987,Paraguay,male,39,1646788,,3778316380,1158,6.46000003814697,,2.3682465502541916
266,1987,Portugal,female,251,4877213,,48187667853,5138,9.60200023651123,,5.146381755318048
267,1987,Portugal,male,709,4501776,,48187667853,5138,5.77699995040894,,15.749339816108131
268,1987,Puerto Rico,female,38,1645700,,24025800000,7533,13.1000003814697,,2.3090478215956733
269,1987,Puerto Rico,male,234,1543700,,24025800000,7533,20.3199996948242,,15.158385696702728
270,1987,Republic of Korea,female,901,18956800,,146133338196,3834,,,4.752911883862255
271,1987,Republic of Korea,male,2400,19158100,,146133338196,3834,,,12.527338305990678
272,1987,Saint Lucia,female,1,57900,,319998987,2875,,,1.7271157167530227
273,1987,Saint Lucia,male,10,53400,,319998987,2875,,,18.726591760299623
274,1987,Saint Vincent and Grenadines,female,0,46818,,175580630,1908,,,0.0
275,1987,Saint Vincent and Grenadines,male,0,45218,,175580630,1908,,,0.0
276,1987,Seychelles,female,0,29400,,249267040,4276,,,0.0
277,1987,Seychelles,male,3,28900,,249267040,4276,,,10.380622837370243
278,1987,Singapore,female,130,1184100,,20897630201,8679,4.32000017166138,,10.97880246600794
279,1987,Singapore,male,171,1223700,,20897630201,8679,5.40999984741211,,13.974013238538857
280,1987,Spain,female,787,18612700,,317882187037,8727,27.921800613403303,,4.228295733558269
281,1987,Spain,male,2017,17813000,,317882187037,8727,17.022699356079098,,11.323190927973952
282,1987,Suriname,female,12,163634,,979850000,2951,26.2000007629395,,7.333439260789323
283,1987,Suriname,male,40,168379,,979850000,2951,15.6499996185303,,23.75593155916118
284,1987,Sweden,female,464,4015200,,180429286796,22813,2.17000007629395,,11.5560868698944
285,1987,Sweden,male,1077,3893800,,180429286796,22813,2.13000011444092,,27.659355899121678
286,1987,Thailand,female,1180,24409420,,50535438696,1045,7.53000020980835,,4.834199255861057
287,1987,Thailand,male,1855,23966990,,50535438696,1045,4.230000019073491,,7.739812133271637
288,1987,Trinidad and Tobago,female,27,541700,,4797777778,4449,25.2999992370605,,4.984308657928743
289,1987,Trinidad and Tobago,male,92,536600,,4797777778,4449,20.5499992370605,,17.14498695490123
290,1987,Turkmenistan,female,97,1459300,,2331358820,815,,,6.647022545055849
291,1987,Turkmenistan,male,175,1399800,,2331358820,815,,,12.501785969424205
292,1987,Ukraine,female,2593,25741900,,64087694038,1353,,,10.073071529296595
293,1987,Ukraine,male,7457,21632300,,64087694038,1353,,,34.47160033838288
294,1987,United Kingdom,female,1331,27406754,,745162608269,13996,10.4238996505737,,4.856467132152899
295,1987,United Kingdom,male,3263,25832914,,745162608269,13996,11.4531002044678,,12.631172774391615
296,1987,United States,female,6522,115958000,,4870217000000,21631,6.199999809265139,,5.624450231980545
297,1987,United States,male,24261,109190000,,4870217000000,21631,6.199999809265139,,22.21906768019049
298,1987,Uruguay,female,66,1417300,,7367494080,2651,12.6000003814697,,4.656741691949481
299,1987,Uruguay,male,192,1361600,,7367494080,2651,6.699999809265139,,14.10105757931845
300,1988,Albania,female,22,1343600,,2126000000,769,,,1.637392080976481
301,1988,Albania,male,41,1420700,,2126000000,769,,,2.8859013162525513
302,1988,Antigua and Barbuda,female,0,30851,,398637741,6693,,,0.0
303,1988,Antigua and Barbuda,male,0,28713,,398637741,6693,,,0.0
304,1988,Argentina,female,665,14324000,,126206817196,4458,7.199999809265139,,4.642557944708182
305,1988,Argentina,male,1689,13984000,,126206817196,4458,5.300000190734861,,12.078089244851258
306,1988,Australia,female,460,7682300,,235699941793,15393,7.8991999626159695,,5.9877901149395365
307,1988,Australia,male,1712,7629800,,235699941793,15393,6.76730012893677,,22.438333901281815
308,1988,Austria,female,529,3754574,,133339397080,18663,3.99000000953674,,14.089481256728458
309,1988,Austria,male,1322,3389836,,133339397080,18663,3.25,,38.99893682172235
310,1988,Bahrain,female,1,158300,,3702393617,9501,,,0.6317119393556538
311,1988,Bahrain,male,13,231400,,3702393617,9501,,,5.617977528089887
312,1988,Barbados,female,1,124100,,1822815594,7763,23.3400001525879,,0.8058017727639
313,1988,Barbados,male,11,110700,,1822815594,7763,12.640000343322802,,9.93676603432701
314,1988,Belgium,female,643,4782600,,163167853538,17509,15.1772003173828,,13.444569899218
315,1988,Belgium,male,1353,4536700,,163167853538,17509,6.94500017166138,,29.823439945334716
316,1988,Brazil,female,1139,63544932,,330397381998,2628,4.25,,1.7924324791157225
317,1988,Brazil,male,3327,62156362,,330397381998,2628,3.5399999618530296,,5.352629872385388
318,1988,Bulgaria,female,427,4254300,,22555941176,2688,,,10.036903838469314
319,1988,Bulgaria,male,1025,4135500,,22555941176,2688,,,24.785394752750577
320,1988,Canada,female,776,12241100,,507354351182,21069,8.19019985198975,,6.339299572750815
321,1988,Canada,male,2734,11839500,,507354351182,21069,7.42920017242432,,23.092191393217618
322,1988,Chile,female,117,5745000,,26040229793,2303,7.75,,2.0365535248041775
323,1988,Chile,male,580,5561000,,26040229793,2303,5.599999904632571,,10.429778816759576
324,1988,Colombia,female,171,14467173,,39212550050,1369,,,1.1819862802497765
325,1988,Colombia,male,741,14182328,,39212550050,1369,,,5.224812174700796
326,1988,Costa Rica,female,17,1222200,,6063759371,2460,,,1.3909343806251022
327,1988,Costa Rica,male,121,1243000,,6063759371,2460,,,9.734513274336283
328,1988,Ecuador,female,142,4278300,,13051886552,1519,10.2799997329712,,3.319075333660566
329,1988,Ecuador,male,324,4314900,,13051886552,1519,5.1399998664856,,7.508864631857053
330,1988,Finland,female,295,2396300,,109103056148,23546,3.95000004768372,,12.310645578600342
331,1988,Finland,male,1107,2237300,,109103056148,23546,4.92999982833862,,49.47928306440799
332,1988,France,female,3365,26838800,,1018847043277,19534,12.7903003692627,,12.537818382341984
333,1988,France,male,8234,25318800,,1018847043277,19534,8.171799659729,,32.52128852868225
334,1988,Greece,female,115,4813000,,76261278405,8070,12.4596996307373,,2.389362144192811
335,1988,Greece,male,288,4637000,,76261278405,8070,4.84369993209839,,6.2109122277334485
336,1988,Grenada,female,1,44300,,236357519,2707,,,2.2573363431151243
337,1988,Grenada,male,3,43000,,236357519,2707,,,6.976744186046512
338,1988,Guatemala,female,31,3681919,,7841602824,1074,,,0.841952253702485
339,1988,Guatemala,male,143,3618157,,7841602824,1074,,,3.9522884164506955
340,1988,Guyana,female,14,330245,,413799990,632,,,4.239276900482975
341,1988,Guyana,male,42,324649,,413799990,632,,,12.937048935927725
342,1988,Iceland,female,5,114300,,6016168896,26249,,,4.374453193350831
343,1988,Iceland,male,30,114900,,6016168896,26249,,,26.109660574412533
344,1988,Ireland,female,71,1622900,,37818134253,11696,18.385999679565398,,4.374884466079241
345,1988,Ireland,male,195,1610600,,37818134253,11696,16.9782009124756,,12.107289208990437
346,1988,Israel,female,89,1985800,,50078767903,12687,,,4.48182092859301
347,1988,Israel,male,214,1961500,,50078767903,12687,,,10.910017843487129
348,1988,Italy,female,1286,28142500,,888667913419,16282,17.4074001312256,,4.569601137070268
349,1988,Italy,male,3095,26437200,,888667913419,16282,7.34800004959106,,11.706988637223306
350,1988,Jamaica,female,2,1061303,,3828310735,1831,36.9199981689453,,0.18844759696335542
351,1988,Jamaica,male,3,1029300,,3828310735,1831,13.1700000762939,,0.29146021568055963
352,1988,Japan,female,8490,58690000,,3071683013179,26687,2.5999999046325697,,14.465837451013801
353,1988,Japan,male,14186,56411000,,3071683013179,26687,2.5,,25.147577600113454
354,1988,Luxembourg,female,17,181200,,9750161053,27676,2.93099999427795,,9.381898454746137
355,1988,Luxembourg,male,52,171100,,9750161053,27676,1.5,,30.391583869082407
356,1988,Malta,female,1,163200,,2019474244,6295,3.0999999046325697,,0.6127450980392157
357,1988,Malta,male,8,157600,,2019474244,6295,4.30000019073486,,5.0761421319796955
358,1988,Mauritius,female,56,464900,,2143484488,2317,,,12.04560120456012
359,1988,Mauritius,male,111,460100,,2143484488,2317,,,24.125190176048687
360,1988,Mexico,female,280,34952000,,183144164357,2630,2.52999997138977,,0.8010986495765622
361,1988,Mexico,male,1423,34694000,,183144164357,2630,1.4099999666213998,,4.101573759151439
362,1988,Netherlands,female,558,7022600,,258567751143,18661,12.647899627685499,,7.945775069062741
363,1988,Netherlands,male,965,6833100,,258567751143,18661,7.3467001914978,,14.122433448947037
364,1988,New Zealand,female,103,1550400,,45493075684,14890,5.666800022125241,,6.643446852425181
365,1988,New Zealand,male,381,1504800,,45493075684,14890,5.85069990158081,,25.318979266347686
366,1988,Norway,female,198,1999200,,101900260856,25820,3.2899999618530296,,9.903961584633853
367,1988,Norway,male,510,1947400,,101900260856,25820,2.97000002861023,,26.188764506521515
368,1988,Panama,female,21,1021576,,5902783400,2859,21.3700008392334,,2.0556473527177617
369,1988,Panama,male,66,1042734,,5902783400,2859,14.0,,6.3295145262358385
370,1988,Portugal,female,196,4887406,,56352797354,5995,8.337400436401369,,4.010307308212168
371,1988,Portugal,male,623,4513075,,56352797354,5995,4.2979998588562,,13.804335181666602
372,1988,Puerto Rico,female,30,1669400,,26385800000,8155,11.1700000762939,,1.7970528333533007
373,1988,Puerto Rico,male,284,1566200,,26385800000,8155,18.25,,18.13306091176095
374,1988,Republic of Korea,female,831,19286600,,196964195387,5089,,,4.308691008264805
375,1988,Republic of Korea,male,2118,19413900,,196964195387,5089,,,10.90970902291657
376,1988,Saint Lucia,female,4,58800,,366541091,3244,,,6.802721088435375
377,1988,Saint Lucia,male,6,54200,,366541091,3244,,,11.07011070110701
378,1988,Singapore,female,146,1183100,,25337226971,10586,2.7699999809265097,,12.340461499450596
379,1988,Singapore,male,220,1210300,,25337226971,10586,4.09000015258789,,18.17731141039412
380,1988,Spain,female,810,18696400,,375138723325,10250,27.9958000183105,,4.332384844141118
381,1988,Spain,male,2150,17900900,,375138723325,10250,15.6213998794556,,12.010569300984868
382,1988,Suriname,female,17,167423,,1160900000,3418,,,10.153921504213876
383,1988,Suriname,male,32,172188,,1160900000,3418,,,18.584338049109114
384,1988,Sweden,female,492,4026300,,204068257818,25731,,,12.219655763355936
385,1988,Sweden,male,1098,3904600,,204068257818,25731,,,28.120678174460892
386,1988,Trinidad and Tobago,female,46,550300,,4496852073,4104,23.75,,8.359076867163365
387,1988,Trinidad and Tobago,male,118,545300,,4496852073,4104,20.9899997711182,,21.6394645149459
388,1988,Turkmenistan,female,84,1492900,,3010982414,1029,,,5.626632728247036
389,1988,Turkmenistan,male,186,1433400,,3010982414,1029,,,12.97614064462118
390,1988,Ukraine,female,2508,25807000,,74703517903,1571,,,9.718293486263418
391,1988,Ukraine,male,7243,21742900,,74703517903,1571,,,33.31202369509127
392,1988,United Kingdom,female,1360,27435471,,910122732124,17072,8.6314001083374,,4.957086393741882
393,1988,United Kingdom,male,3611,25875309,,910122732124,17072,9.284600257873539,,13.95538889989681
394,1988,United States,female,6327,117061000,,5252629000000,23103,5.599999904632571,,5.4048743817326015
395,1988,United States,male,24061,110292000,,5252629000000,23103,5.5,,21.815725528596815
396,1988,Uruguay,female,56,1427900,,8213515459,2934,,,3.9218432663351774
397,1988,Uruguay,male,212,1371700,,8213515459,2934,,,15.45527447692644
398,1989,Albania,female,15,1363300,,2335124988,833,,,1.1002714002787355
399,1989,Albania,male,53,1439800,,2335124988,833,,,3.6810668148353938
400,1989,Antigua and Barbuda,female,0,30692,,438794778,7407,,,0.0
401,1989,Antigua and Barbuda,male,0,28546,,438794778,7407,,,0.0
402,1989,Argentina,female,606,14529000,,76636898036,2670,7.800000190734861,,4.170968408011563
403,1989,Argentina,male,1641,14173000,,76636898036,2670,7.0,,11.578353206801665
404,1989,Australia,female,424,7820100,,299317645143,19223,6.84130001068115,,5.421925550824159
405,1989,Australia,male,1642,7750500,,299317645143,19223,5.70909976959229,,21.185729952906264
406,1989,Austria,female,585,3765532,,133105805928,18544,3.57999992370605,,15.535653395058121
407,1989,Austria,male,1313,3412134,,133105805928,18544,2.83999991416931,,38.480317595967804
408,1989,Barbados,female,4,123000,,2015731029,8541,18.729999542236303,,3.252032520325203
409,1989,Barbados,male,12,113000,,2015731029,8541,9.14999961853027,,10.619469026548673
410,1989,Belgium,female,582,4796700,,165100094595,17659,12.9925003051758,,12.133341672399775
411,1989,Belgium,male,1338,4552500,,165100094595,17659,5.30030012130737,,29.39044481054366
412,1989,Belize,female,0,75955,,363150000,2372,,,0.0
413,1989,Belize,male,1,77133,,363150000,2372,,,1.2964619553239212
414,1989,Brazil,female,1071,65017542,,425595310000,3310,2.97000002861023,,1.6472477535370376
415,1989,Brazil,male,3392,63552766,,425595310000,3310,3.00999999046326,,5.337297199621493
416,1989,Bulgaria,female,419,4264900,,21988444444,2617,,,9.824380407512486
417,1989,Bulgaria,male,1041,4138300,,21988444444,2617,,,25.155256989585094
418,1989,Canada,female,796,12391400,,565055743243,23188,7.767399787902829,,6.423810061817067
419,1989,Canada,male,2695,11977000,,565055743243,23188,7.3730001449585,,22.50146113383986
420,1989,Chile,female,99,5844000,,29885685143,2599,6.03999996185303,,1.6940451745379876
421,1989,Chile,male,626,5657000,,29885685143,2599,5.0,,11.065936008485062
422,1989,Colombia,female,178,14794942,,39540080200,1350,,,1.2031138749986312
423,1989,Colombia,male,653,14494887,,39540080200,1350,,,4.505036845061296
424,1989,Costa Rica,female,31,1266000,,6866402028,2686,,,2.448657187993681
425,1989,Costa Rica,male,136,1290000,,6866402028,2686,,,10.542635658914728
426,1989,Ecuador,female,164,4276512,,13890828708,1619,10.9399995803833,,3.8349009660209066
427,1989,Ecuador,male,267,4302107,,13890828708,1619,5.7600002288818395,,6.206261257565188
428,1989,Finland,female,295,2405700,,119064708328,25582,3.1199998855590803,,12.262543126740658
429,1989,Finland,male,1118,2248600,,119064708328,25582,3.1500000953674303,,49.719825669305344
430,1989,France,female,3372,26969100,,1025211803414,19558,12.593099594116199,,12.50319810449737
431,1989,France,male,8343,25448800,,1025211803414,19558,7.31020021438599,,32.78347112633995
432,1989,Greece,female,105,4851000,,79169043642,8310,12.3652000427246,,2.1645021645021645
433,1989,Greece,male,278,4676500,,79169043642,8310,4.57740020751953,,5.944616700523896
434,1989,Grenada,female,0,41792,,267327630,3268,,,0.0
435,1989,Grenada,male,4,40013,,267327630,3268,,,9.99675105590683
436,1989,Guatemala,female,30,3784570,,8410724361,1122,3.07999992370605,,0.7926924326938066
437,1989,Guatemala,male,122,3708538,,8410724361,1122,1.54999995231628,,3.289706078244311
438,1989,Guyana,female,26,331072,,379779390,581,,,7.853276628648754
439,1989,Guyana,male,68,323032,,379779390,581,,,21.05054607593056
440,1989,Iceland,female,6,115600,,5588533007,24089,,,5.190311418685122
441,1989,Iceland,male,16,116400,,5588533007,24089,,,13.745704467353953
442,1989,Ireland,female,65,1617900,,39285385088,12188,16.498600006103498,,4.017553618888683
443,1989,Ireland,male,213,1605300,,39285385088,12188,15.898400306701697,,13.268547934965426
444,1989,Israel,female,105,2022600,,49881433991,12405,,,5.191337881934144
445,1989,Israel,male,248,1998500,,49881433991,12405,,,12.409306980235177
446,1989,Italy,female,1218,28206200,,925598068021,16922,17.2842998504639,,4.318199544780935
447,1989,Italy,male,3124,26491000,,925598068021,16922,7.350299835205081,,11.792684307878146
448,1989,Jamaica,female,0,1073393,,4404970059,2087,,,0.0
449,1989,Jamaica,male,0,1037646,,4404970059,2087,,,0.0
450,1989,Japan,female,8167,59031000,,3054914166263,26389,2.2999999523162797,,13.835103589639344
451,1989,Japan,male,12846,56735000,,3054914166263,26389,2.2000000476837203,,22.642108046179604
452,1989,Luxembourg,female,19,182400,,10391504709,29239,2.39059996604919,,10.416666666666666
453,1989,Luxembourg,male,54,173000,,10391504709,29239,1.15760004520416,,31.213872832369944
454,1989,Malta,female,5,164600,,2118574772,6539,2.2999999523162797,,3.037667071688943
455,1989,Malta,male,18,159400,,2118574772,6539,4.099999904632569,,11.292346298619824
456,1989,Mauritius,female,37,470000,,2191096860,2349,,,7.872340425531915
457,1989,Mauritius,male,107,462900,,2191096860,2349,,,23.1151436595377
458,1989,Mexico,female,285,35825000,,222977046516,3125,,,0.7955338450802513
459,1989,Mexico,male,1580,35534000,,222977046516,3125,,,4.446445657679969
460,1989,Netherlands,female,567,7061200,,255039560740,18310,11.808799743652301,,8.02979663513284
461,1989,Netherlands,male,953,6868100,,255039560740,18310,6.769700050354,,13.87574438345394
462,1989,New Zealand,female,93,1558500,,44170562822,14417,7.10379981994629,,5.967276227141482
463,1989,New Zealand,male,372,1505300,,44170562822,14417,7.45639991760254,,24.712681857437055
464,1989,Norway,female,179,2003900,,102633789558,25945,4.59000015258789,,8.932581466141025
465,1989,Norway,male,481,1951900,,102633789558,25945,5.09000015258789,,24.642655873764028
466,1989,Panama,female,9,1045811,,5918469800,2802,21.600000381469698,,0.8605761461679022
467,1989,Panama,male,61,1066668,,5918469800,2802,13.6800003051758,,5.718742851571436
468,1989,Paraguay,female,19,1712963,,4599970618,1330,5.46000003814697,,1.1091891652067207
469,1989,Paraguay,male,48,1746213,,4599970618,1330,6.21000003814697,,2.7488055580848387
470,1989,Portugal,female,198,4894185,,60600056659,6436,7.34749984741211,,4.045617401058603
471,1989,Portugal,male,549,4521085,,60600056659,6436,3.4841001033783,,12.143102817133498
472,1989,Puerto Rico,female,35,1694200,,28161200000,8576,,,2.0658717978987133
473,1989,Puerto Rico,male,292,1589600,,28161200000,8576,,,18.36940110719678
474,1989,Republic of Korea,female,899,19536800,,243526047717,6217,,,4.601572417181933
475,1989,Republic of Korea,male,2124,19634700,,243526047717,6217,,,10.817583156350747
476,1989,Romania,female,643,10844500,,42105263158,1973,,,5.929272903315045
477,1989,Romania,male,1886,10500000,,42105263158,1973,,,17.961904761904762
478,1989,Russian Federation,female,8548,72596600,,506500173960,3740,,,11.7746561133717
479,1989,Russian Federation,male,29373,62847200,,506500173960,3740,,,46.737165697119366
480,1989,Saint Lucia,female,3,60426,,415518112,3505,,,4.964750273061265
481,1989,Saint Lucia,male,5,58140,,415518112,3505,,,8.599931200550396
482,1989,Singapore,female,179,1202000,,30423573842,12514,2.04999995231628,,14.891846921797006
483,1989,Singapore,male,215,1229100,,30423573842,12514,2.57999992370605,,17.49247416809047
484,1989,Spain,female,774,18766000,,413630538018,11258,25.2695007324219,,4.1244804433550035
