,country,year,age,suicides/100k pop,depression
476,Austria,1992,15-24 years,15.655,3.697732922945
477,Austria,1992,25-34 years,18.545,4.618474586325
478,Austria,1992,35+ years,45.343333333333334,4.82876320396
479,Austria,1993,14- years,1.065,1.36455659894
480,Austria,1993,15-24 years,14.225,3.711184323355
481,Austria,1993,25-34 years,20.155,4.621065786135
482,Austria,1993,35+ years,46.17833333333332,4.835461391433333
483,Austria,1994,14- years,1.175,1.36454238557
484,Austria,1994,15-24 years,16.275,3.7194169178700003
485,Austria,1994,25-34 years,18.805,4.618941747095
486,Austria,1994,35+ years,45.185,4.836845435730001
487,Austria,1995,14- years,0.825,1.3660937602399998
488,Austria,1995,15-24 years,15.075,3.71970479077
489,Austria,1995,25-34 years,21.1,4.611293208625
490,Austria,1995,35+ years,45.68166666666667,4.83277030208
491,Austria,1996,14- years,0.415,1.36901609196
492,Austria,1996,15-24 years,12.075,3.708505250165
493,Austria,1996,25-34 years,18.505,4.595929876065
494,Austria,1996,35+ years,46.776666666666664,4.815485826196666
495,Austria,1997,14- years,0.315,1.37226920815
496,Austria,1997,15-24 years,14.745000000000001,3.680415474275
497,Austria,1997,25-34 years,18.35,4.55174489833
498,Austria,1997,35+ years,38.446666666666665,4.774346678850001
499,Austria,1998,14- years,0.835,1.37144471691
500,Austria,1998,15-24 years,12.715,3.64101421096
501,Austria,1998,25-34 years,15.975,4.499737384605
502,Austria,1998,35+ years,38.38833333333333,4.7277970256533335
503,Austria,1999,14- years,0.315,1.37320153375
504,Austria,1999,15-24 years,12.86,3.60236760246
505,Austria,1999,25-34 years,15.435,4.445404011934999
506,Austria,1999,35+ years,37.18,4.67614634678
507,Austria,2000,14- years,0.85,1.3720410528799998
508,Austria,2000,15-24 years,13.79,3.569718465925
509,Austria,2000,25-34 years,14.715,4.3967242183
510,Austria,2000,35+ years,38.510000000000005,4.63446180331
511,Austria,2001,14- years,0.215,1.3715897730700002
512,Austria,2001,15-24 years,12.254999999999999,3.5460251181149998
513,Austria,2001,25-34 years,15.170000000000002,4.349903464880001
514,Austria,2001,35+ years,34.43833333333333,4.6058406173233335
515,Austria,2002,14- years,0.42,1.36913347301
516,Austria,2002,15-24 years,11.809999999999999,3.52629563059
517,Austria,2002,25-34 years,16.035,4.306493869515
518,Austria,2002,35+ years,36.73166666666667,4.574205992793334
519,Austria,2003,14- years,0.31,1.37093268961
520,Austria,2003,15-24 years,12.07,3.50369948038
521,Austria,2003,25-34 years,13.18,4.262115206015
522,Austria,2003,35+ years,34.32333333333333,4.545292448126667
523,Austria,2004,14- years,0.21,1.3680558711300002
524,Austria,2004,15-24 years,13.035,3.486285558665
525,Austria,2004,25-34 years,13.14,4.2191542414250005
526,Austria,2004,35+ years,33.545,4.519178667496667
527,Austria,2005,14- years,0.43,1.3648934587
528,Austria,2005,15-24 years,9.860000000000001,3.46610760889
529,Austria,2005,25-34 years,12.309999999999999,4.181108455435
530,Austria,2005,35+ years,31.675,4.497371877816667
531,Austria,2006,14- years,0.11,1.35943058641
532,Austria,2006,15-24 years,9.040000000000001,3.4431504059950004
533,Austria,2006,25-34 years,11.1,4.1556818067400005
534,Austria,2006,35+ years,29.73333333333333,4.47878451571
535,Austria,2007,14- years,0.22,1.3582243933000002
536,Austria,2007,15-24 years,10.48,3.42087486717
537,Austria,2007,25-34 years,11.434999999999999,4.136451192865
538,Austria,2007,35+ years,28.84,4.45912260112
539,Austria,2008,14- years,0.45999999999999996,1.3479459414
540,Austria,2008,15-24 years,7.4799999999999995,3.3971689583
541,Austria,2008,25-34 years,9.594999999999999,4.118222922429999
542,Austria,2008,35+ years,30.230000000000004,4.441894703503333
543,Austria,2009,14- years,0.94,1.34832027943
544,Austria,2009,15-24 years,8.02,3.3740088160450004
545,Austria,2009,25-34 years,10.79,4.1007531948050016
546,Austria,2009,35+ years,28.953333333333333,4.42587196715
547,Austria,2010,14- years,0.35,1.33944126584
548,Austria,2010,15-24 years,10.175,3.35640965289
549,Austria,2010,25-34 years,10.145,4.0923835543200004
550,Austria,2010,35+ years,27.701666666666668,4.414834888196666
551,Austria,2011,14- years,0.475,1.34015491961
552,Austria,2011,15-24 years,8.775,3.3451175713199994
553,Austria,2011,25-34 years,11.0,4.0879562503
554,Austria,2011,35+ years,28.498333333333335,4.405499058623334
555,Austria,2012,14- years,0.48,1.33736105731
556,Austria,2012,15-24 years,6.955,3.3294052533349996
557,Austria,2012,25-34 years,10.774999999999999,4.0812808254599995
558,Austria,2012,35+ years,28.36833333333333,4.3957881964766665
559,Austria,2013,14- years,0.495,1.3376696547600002
560,Austria,2013,15-24 years,7.220000000000001,3.3151271111100007
561,Austria,2013,25-34 years,8.9,4.073040529455
562,Austria,2013,35+ years,29.814999999999998,4.38960035998
563,Austria,2014,14- years,0.24,1.34192459173
564,Austria,2014,15-24 years,9.365,3.30267433729
565,Austria,2014,25-34 years,11.24,4.063338675635
566,Austria,2014,35+ years,28.021666666666665,4.379704120073334
567,Austria,2015,14- years,0.245,1.34223454703
568,Austria,2015,15-24 years,7.805,3.288463311215
569,Austria,2015,25-34 years,8.42,4.058537297935
570,Austria,2015,35+ years,26.94666666666667,4.373720485173333
571,Austria,2016,15-24 years,7.77,3.28015096669
572,Austria,2016,25-34 years,8.629999999999999,4.05179627274
573,Austria,2016,35+ years,25.07166666666667,4.369098435376667
574,Azerbaijan,1990,14- years,0.065,0.9969819625
575,Azerbaijan,1990,15-24 years,1.4749999999999999,2.34221549113
576,Azerbaijan,1990,25-34 years,2.065,2.7288551029600003
577,Azerbaijan,1990,35+ years,2.9000000000000004,4.413729696246667
578,Azerbaijan,1991,14- years,0.07,0.990906351318
579,Azerbaijan,1991,15-24 years,2.21,2.3325253392850005
580,Azerbaijan,1991,25-34 years,2.74,2.7148519012300003
581,Azerbaijan,1991,35+ years,3.6983333333333337,4.388596976346666
582,Azerbaijan,1992,14- years,0.0,0.993994781743
583,Azerbaijan,1992,15-24 years,2.305,2.320729607185
584,Azerbaijan,1992,25-34 years,2.5999999999999996,2.7043961217300003
585,Azerbaijan,1992,35+ years,4.161666666666667,4.367529183913334
586,Azerbaijan,1993,14- years,0.13,0.991360271661
587,Azerbaijan,1993,15-24 years,2.1,2.314639133165
588,Azerbaijan,1993,25-34 years,2.215,2.693097165755
589,Azerbaijan,1993,35+ years,3.7716666666666665,4.352903686536666
590,Azerbaijan,1994,14- years,0.0,0.9890702286190001
591,Azerbaijan,1994,15-24 years,0.46499999999999997,2.308665104085
592,Azerbaijan,1994,25-34 years,0.5249999999999999,2.69012885987
593,Azerbaijan,1994,35+ years,1.6766666666666667,4.351743291886667
594,Azerbaijan,1995,14- years,0.0,0.989399557381
595,Azerbaijan,1995,15-24 years,0.68,2.308459712195
596,Azerbaijan,1995,25-34 years,0.61,2.6856329469949998
597,Azerbaijan,1995,35+ years,1.9500000000000004,4.35018053856
598,Azerbaijan,1996,14- years,0.0,0.9886662698559999
599,Azerbaijan,1996,15-24 years,0.915,2.3111772615249997
600,Azerbaijan,1996,25-34 years,1.1549999999999998,2.691820305475
601,Azerbaijan,1996,35+ years,2.2816666666666667,4.3506787173333334
602,Azerbaijan,1997,14- years,0.0,0.991308287852
603,Azerbaijan,1997,15-24 years,1.0,2.3154092413650003
604,Azerbaijan,1997,25-34 years,1.905,2.693667550545
605,Azerbaijan,1997,35+ years,2.1300000000000003,4.344873220553333
606,Azerbaijan,1998,14- years,0.055,0.9877104569830001
607,Azerbaijan,1998,15-24 years,0.365,2.3204329232500003
608,Azerbaijan,1998,25-34 years,0.88,2.6995151071900003
609,Azerbaijan,1998,35+ years,1.345,4.337578227346666
610,Azerbaijan,1999,14- years,0.0,0.988275109405
611,Azerbaijan,1999,15-24 years,0.575,2.3251015378
612,Azerbaijan,1999,25-34 years,0.865,2.70627995104
613,Azerbaijan,1999,35+ years,0.9500000000000002,4.32229292102
614,Azerbaijan,2000,14- years,0.055,0.9893410823309999
615,Azerbaijan,2000,15-24 years,1.0150000000000001,2.3282417829949997
616,Azerbaijan,2000,25-34 years,1.125,2.70984345498
617,Azerbaijan,2000,35+ years,1.6700000000000002,4.307249009783333
618,Azerbaijan,2001,14- years,1.72,0.99074313488
619,Azerbaijan,2001,15-24 years,4.18,2.3283562559449997
620,Azerbaijan,2001,25-34 years,5.03,2.7102983661950004
621,Azerbaijan,2001,35+ years,6.364999999999999,4.297912355473333
622,Azerbaijan,2002,14- years,0.225,0.9871773900480001
623,Azerbaijan,2002,15-24 years,0.6299999999999999,2.331113626365
624,Azerbaijan,2002,25-34 years,0.8049999999999999,2.715298756985
625,Azerbaijan,2002,35+ years,2.6833333333333336,4.293550232023333
626,Azerbaijan,2003,14- years,0.47,0.987539703714
627,Azerbaijan,2003,15-24 years,1.59,2.33154097306
628,Azerbaijan,2003,25-34 years,1.215,2.7154619524
629,Azerbaijan,2003,35+ years,3.42,4.28800721932
630,Azerbaijan,2004,14- years,0.43,0.994366737081
631,Azerbaijan,2004,15-24 years,0.83,2.334293687125
632,Azerbaijan,2004,25-34 years,1.53,2.718363522015
633,Azerbaijan,2004,35+ years,2.125,4.284857568143333
634,Azerbaijan,2007,14- years,0.28,0.994494429138
635,Azerbaijan,2007,15-24 years,0.44999999999999996,2.336545596285
636,Azerbaijan,2007,25-34 years,0.76,2.708889163495
637,Azerbaijan,2007,35+ years,1.4750000000000003,4.243501052603333
638,Bahamas,1993,14- years,0.0,1.26269069757
639,Bahamas,1993,15-24 years,1.865,2.6678750137650002
640,Bahamas,1993,25-34 years,3.935,2.9165304526250004
641,Bahamas,1993,35+ years,4.318333333333333,3.8796099483499997
642,Bahamas,1994,14- years,0.0,1.2615299523799999
643,Bahamas,1994,15-24 years,0.0,2.663733749565
644,Bahamas,1994,25-34 years,0.0,2.91178533328
645,Bahamas,1994,35+ years,1.7666666666666666,3.8753130818400003
646,Bahamas,1995,14- years,0.0,1.26158162511
647,Bahamas,1995,15-24 years,0.0,2.6597586413250003
648,Bahamas,1995,25-34 years,1.9,2.904580446565
649,Bahamas,1995,35+ years,0.5599999999999999,3.8726914895866664
650,Bahamas,1996,14- years,0.0,1.25967347584
651,Bahamas,1996,15-24 years,0.0,2.661634180115
652,Bahamas,1996,25-34 years,0.0,2.90163998364
653,Bahamas,1996,35+ years,1.6366666666666667,3.872930359676667
654,Bahamas,1997,14- years,0.0,1.2629487772399999
655,Bahamas,1997,15-24 years,0.0,2.6604868529949997
656,Bahamas,1997,25-34 years,2.005,2.8960517699899997
657,Bahamas,1997,35+ years,0.5233333333333333,3.874333373166666
658,Bahamas,1998,14- years,0.0,1.26112163611
659,Bahamas,1998,15-24 years,0.0,2.6594601426299995
660,Bahamas,1998,25-34 years,4.04,2.895872716545
661,Bahamas,1998,35+ years,0.5016666666666666,3.878941556393334
662,Bahamas,1999,14- years,0.0,1.26216394163
663,Bahamas,1999,15-24 years,1.96,2.6574687570249997
664,Bahamas,1999,25-34 years,8.08,2.8964475086400006
665,Bahamas,1999,35+ years,0.48,3.8779211040099995
666,Bahamas,2000,14- years,0.0,1.26467795261
667,Bahamas,2000,15-24 years,1.94,2.6574730075
668,Bahamas,2000,25-34 years,8.22,2.8932713869300004
669,Bahamas,2000,35+ years,3.39,3.8766422624433337
670,Bahamas,2001,14- years,0.0,1.26570699829
671,Bahamas,2001,15-24 years,0.0,2.6598179920300002
672,Bahamas,2001,25-34 years,0.0,2.8937784003
673,Bahamas,2001,35+ years,0.4466666666666667,3.8785732157166666
674,Bahamas,2002,14- years,0.0,1.26530920341
675,Bahamas,2002,15-24 years,3.69,2.661066237325
676,Bahamas,2002,25-34 years,0.0,2.8922622271250003
677,Bahamas,2002,35+ years,0.43166666666666664,3.88157158496
678,Bahamas,2003,14- years,0.0,1.26982297707
679,Bahamas,2003,15-24 years,0.0,2.666310526405
680,Bahamas,2003,25-34 years,0.0,2.8893830829300002
681,Bahamas,2003,35+ years,0.41500000000000004,3.8830736027099992
682,Bahamas,2004,14- years,0.0,1.26743729642
683,Bahamas,2004,15-24 years,1.765,2.66784738363
684,Bahamas,2004,25-34 years,0.0,2.8909220098499997
685,Bahamas,2004,35+ years,0.39999999999999997,3.8857335068100003
686,Bahamas,2005,14- years,1.745,1.27066094374
687,Bahamas,2005,15-24 years,0.0,2.671948558365
688,Bahamas,2005,25-34 years,3.755,2.8893346805
689,Bahamas,2005,35+ years,0.38666666666666666,3.8837592113299997
690,Bahamas,2006,14- years,0.0,1.26988591703
691,Bahamas,2006,15-24 years,1.695,2.664559945705
692,Bahamas,2006,25-34 years,0.0,2.88465049285
693,Bahamas,2006,35+ years,0.375,3.8767103437200006
694,Bahamas,2007,14- years,0.0,1.26712060442
695,Bahamas,2007,15-24 years,1.655,2.6569618459099997
696,Bahamas,2007,25-34 years,1.85,2.8759303393650004
697,Bahamas,2007,35+ years,1.0683333333333334,3.8650366706433332
698,Bahamas,2008,14- years,1.74,1.26414185704
699,Bahamas,2008,15-24 years,1.62,2.6494707705150002
700,Bahamas,2008,25-34 years,1.825,2.86434987189
701,Bahamas,2008,35+ years,0.35333333333333333,3.8518360498000006
702,Bahamas,2009,14- years,0.0,1.2618933554
703,Bahamas,2009,15-24 years,3.18,2.641022996865
704,Bahamas,2009,25-34 years,1.795,2.8588095557899997
705,Bahamas,2009,35+ years,1.005,3.8442031231900002
706,Bahamas,2010,14- years,0.0,1.26130405878
707,Bahamas,2010,15-24 years,4.71,2.63981226636
708,Bahamas,2010,25-34 years,0.0,2.8521627827150002
709,Bahamas,2010,35+ years,8.15,3.8365416566233335
710,Bahamas,2011,14- years,0.0,1.26196478837
711,Bahamas,2011,15-24 years,1.545,2.63936023831
712,Bahamas,2011,25-34 years,1.715,2.855287131205
713,Bahamas,2011,35+ years,1.0783333333333334,3.8363514483433327
714,Bahamas,2012,14- years,0.0,1.26325387173
715,Bahamas,2012,15-24 years,3.055,2.6381479745450003
716,Bahamas,2012,25-34 years,0.0,2.85960681564
717,Bahamas,2012,35+ years,0.9550000000000001,3.8377633558899995
718,Bahamas,2013,14- years,0.0,1.2653223536799998
719,Bahamas,2013,15-24 years,0.0,2.638270838
720,Bahamas,2013,25-34 years,0.0,2.861687379865
721,Bahamas,2013,35+ years,2.3183333333333334,3.8391875788133327
722,Bahrain,1997,14- years,0.0,1.7524386312100002
723,Bahrain,1997,15-24 years,0.0,4.451179158095
724,Bahrain,1997,25-34 years,0.0,5.717915948005
725,Bahrain,1997,35+ years,0.0,5.844301242053333
726,Bahrain,1998,14- years,0.0,1.74614416713
727,Bahrain,1998,15-24 years,0.0,4.439730536995
728,Bahrain,1998,25-34 years,0.0,5.718212013344999
729,Bahrain,1998,35+ years,0.0,5.847744182
730,Bahrain,1999,14- years,0.0,1.7479786799200001
731,Bahrain,1999,15-24 years,2.73,4.440367013155001
732,Bahrain,1999,25-34 years,5.785,5.707412938955001
733,Bahrain,1999,35+ years,0.9049999999999999,5.849106448343332
734,Bahrain,2000,14- years,0.0,1.7458733510200002
735,Bahrain,2000,15-24 years,1.69,4.44809458402
736,Bahrain,2000,25-34 years,10.215,5.679433864755
737,Bahrain,2000,35+ years,1.4866666666666666,5.842813881083333
738,Bahrain,2001,14- years,0.745,1.74601683708
739,Bahrain,2001,15-24 years,2.38,4.4546157900450005
740,Bahrain,2001,25-34 years,5.295,5.638318328865
741,Bahrain,2001,35+ years,2.3033333333333332,5.83612767733
742,Bahrain,2002,14- years,0.0,1.7477145534599998
743,Bahrain,2002,15-24 years,3.045,4.431208107185
744,Bahrain,2002,25-34 years,4.44,5.592483163655
745,Bahrain,2002,35+ years,2.1183333333333336,5.809549028909999
746,Bahrain,2003,14- years,0.0,1.75556306612
747,Bahrain,2003,15-24 years,1.805,4.381148716764999
748,Bahrain,2003,25-34 years,8.2,5.54640110856
749,Bahrain,2003,35+ years,2.0633333333333335,5.767365828456668
750,Bahrain,2004,14- years,0.0,1.7577690500899998
751,Bahrain,2004,15-24 years,1.9249999999999998,4.315663920795
752,Bahrain,2004,25-34 years,10.34,5.4904262822700005
753,Bahrain,2004,35+ years,4.946666666666666,5.720206273323332
754,Bahrain,2005,14- years,0.0,1.75702395278
755,Bahrain,2005,15-24 years,4.045,4.26698412082
756,Bahrain,2005,25-34 years,7.305,5.4240590293
757,Bahrain,2005,35+ years,2.92,5.6825449311566665
758,Bahrain,2006,14- years,0.0,1.7521076240599998
759,Bahrain,2006,15-24 years,2.755,4.234642854885
760,Bahrain,2006,25-34 years,6.895,5.35035877102
761,Bahrain,2006,35+ years,1.3133333333333335,5.64436172352
762,Bahrain,2007,14- years,0.0,1.7412547554099997
763,Bahrain,2007,15-24 years,3.37,4.20323443984
764,Bahrain,2007,25-34 years,5.67,5.256606314080001
765,Bahrain,2007,35+ years,2.3350000000000004,5.5977896788666675
766,Bahrain,2008,14- years,0.0,1.72784499283
767,Bahrain,2008,15-24 years,1.965,4.166952709089999
768,Bahrain,2008,25-34 years,6.405,5.1715588777449994
769,Bahrain,2008,35+ years,1.8583333333333334,5.544993926646666
770,Bahrain,2009,14- years,1.265,1.71769083586
771,Bahrain,2009,15-24 years,1.955,4.119333671315
772,Bahrain,2009,25-34 years,4.035,5.10304509147
773,Bahrain,2009,35+ years,1.6799999999999997,5.4976105116300005
774,Bahrain,2010,14- years,0.0,1.7066865674199998
775,Bahrain,2010,15-24 years,0.62,4.087774917985
776,Bahrain,2010,25-34 years,1.755,5.06137642156
777,Bahrain,2010,35+ years,1.19,5.465978416916666
778,Bahrain,2011,14- years,0.645,1.7088472242
779,Bahrain,2011,15-24 years,2.1350000000000002,4.066875973695
780,Bahrain,2011,25-34 years,1.925,5.04664932989
781,Bahrain,2011,35+ years,0.9249999999999999,5.449504765156668
782,Bahrain,2012,14- years,0.0,1.7099604413399998
783,Bahrain,2012,15-24 years,0.45,4.053701376915
784,Bahrain,2012,25-34 years,2.77,5.026214739035
785,Bahrain,2012,35+ years,0.37333333333333335,5.432535104803333
786,Bahrain,2013,14- years,0.0,1.7091421058
787,Bahrain,2013,15-24 years,0.455,4.034460141045
788,Bahrain,2013,25-34 years,0.42,4.99758427856
789,Bahrain,2013,35+ years,0.12333333333333334,5.411864327153334
790,Bahrain,2014,14- years,0.0,1.70870253632
791,Bahrain,2014,15-24 years,1.985,4.0204043004350005
792,Bahrain,2014,25-34 years,1.08,4.97113846029
793,Bahrain,2014,35+ years,0.065,5.395187273873333
794,Barbados,1990,14- years,0.0,1.2878728111700002
795,Barbados,1990,15-24 years,2.0,2.734805211985
796,Barbados,1990,25-34 years,4.165,2.999342763095
797,Barbados,1990,35+ years,18.15,4.032741821736667
798,Barbados,1991,14- years,0.0,1.28352226453
799,Barbados,1991,15-24 years,6.25,2.7296460840499996
800,Barbados,1991,25-34 years,10.870000000000001,2.984612142705
801,Barbados,1991,35+ years,7.114999999999999,4.026063873043333
802,Barbados,1992,14- years,0.0,1.28069379781
803,Barbados,1992,15-24 years,0.0,2.72855007959
804,Barbados,1992,25-34 years,10.780000000000001,2.97378137323
805,Barbados,1992,35+ years,6.995,4.017949966083333
806,Barbados,1993,14- years,0.0,1.2835302792299998
807,Barbados,1993,15-24 years,10.685,2.725538237975
808,Barbados,1993,25-34 years,6.275,2.9638511980200004
809,Barbados,1993,35+ years,9.501666666666667,4.0147553444833335
810,Barbados,1994,14- years,2.37,1.27651748375
811,Barbados,1994,15-24 years,2.185,2.7263899673100003
812,Barbados,1994,25-34 years,2.185,2.9582321437549997
813,Barbados,1994,35+ years,8.933333333333334,4.012168682443334
814,Barbados,1995,14- years,0.0,1.2783621338200002
815,Barbados,1995,15-24 years,6.765000000000001,2.72495018731
